INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (1,243,24,5895.89,'09:1:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (219,208,144,3313.99,'02:43:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (220,510,362,7631.08,'10:13:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (221,34,442,16727.78,'23:14:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (222,213,93,6541.35,'02:33:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (223,443,278,4479.97,'01:26:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (224,52,235,3913.11,'10:58:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (225,262,317,3250.25,'16:25:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (226,261,345,4997.03,'07:30:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (227,320,527,4560.31,'15:48:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (228,59,84,1184.2,'19:49:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (229,473,431,1651.99,'18:6:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (230,332,490,8285.37,'08:50:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (231,268,66,7661.63,'11:3:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (232,209,289,3227.42,'09:34:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (233,104,182,3012.61,'12:28:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (234,446,545,5175.09,'10:33:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (235,325,460,2853.25,'20:35:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (236,524,144,17383.04,'16:45:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (237,456,220,5191.02,'23:55:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (238,34,303,11539.41,'22:17:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (239,98,224,6069.91,'13:21:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (240,381,51,18237.95,'14:16:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (241,255,43,9945.31,'17:35:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (242,505,297,5463.56,'10:16:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (243,425,259,5809.59,'07:16:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (244,399,6,15021.5,'20:19:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (245,156,13,5392.43,'15:41:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (246,88,349,5699.01,'02:2:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (247,114,514,22009.92,'17:9:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (248,142,136,305.63,'15:24:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (249,302,183,7112.77,'03:38:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (250,38,243,6936.76,'16:36:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (251,233,399,9854.58,'03:51:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (252,155,392,6549.4,'04:44:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (253,101,287,8880.56,'14:27:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (254,481,78,23713.77,'23:20:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (255,373,411,929.56,'20:36:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (256,445,179,9990.74,'08:54:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (257,280,153,3568.54,'08:14:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (258,232,125,5764.9,'07:39:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (259,311,53,14808.44,'23:33:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (260,376,294,2093.44,'01:20:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (261,341,288,1549.88,'17:35:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (262,227,402,8182.8,'01:12:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (263,55,319,10679.93,'16:56:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (264,458,141,7060.38,'15:22:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (265,466,3,10581.48,'01:42:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (266,299,364,3429.04,'21:37:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (267,190,293,3211.3,'14:4:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (268,535,116,20317.38,'18:19:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (269,212,549,11544.45,'22:4:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (270,80,328,8654.35,'01:15:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (271,217,418,6091.52,'20:20:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (272,306,246,2573.11,'20:31:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (273,262,164,2740.49,'03:35:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (274,45,189,5767.91,'01:23:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (275,266,172,4636.63,'14:53:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (276,19,73,1852.49,'13:53:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (277,46,69,1200.95,'17:51:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (278,240,288,1274.87,'11:6:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (279,473,108,19137.77,'15:1:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (280,127,479,15679.81,'08:14:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (281,495,210,13278.3,'01:21:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (282,224,450,7741.48,'06:12:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (283,176,424,11638.83,'12:21:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (284,298,393,3858.06,'05:38:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (285,37,353,18201.46,'05:42:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (286,480,337,4449.46,'09:13:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (287,20,429,14577.82,'11:5:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (288,122,403,14072.97,'02:20:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (289,81,311,11986.09,'23:26:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (290,201,197,83.21,'01:9:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (291,528,509,667.48,'09:41:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (292,397,336,2523.86,'22:21:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (293,71,32,1499.43,'22:55:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (294,55,300,13552.64,'09:31:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (295,138,356,6907.71,'14:38:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (296,262,442,5346.93,'21:41:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (297,357,244,3241.44,'06:43:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (298,470,194,8456.85,'06:57:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (299,213,524,10233.38,'14:52:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (300,364,167,8189.95,'18:3:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (301,273,413,8287.12,'21:55:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (302,86,229,5406.65,'01:44:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (303,338,112,10625.02,'15:43:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (304,457,218,10739.67,'12:54:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (305,212,527,16592.04,'21:8:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (306,316,330,699.9,'07:31:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (307,166,463,8620.6,'02:59:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (308,280,259,616.21,'17:3:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (309,83,265,8116.06,'15:48:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (310,25,56,1150.89,'13:51:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (311,272,421,4104.64,'22:37:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (312,201,297,3542.61,'20:11:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (313,224,472,7260.92,'18:53:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (314,27,110,3328.41,'21:30:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (315,120,548,9423.29,'06:31:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (316,353,260,2434.14,'12:47:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (317,322,146,5064.62,'21:35:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (318,98,307,4998.43,'04:13:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (319,242,20,6601.53,'23:14:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (320,394,196,4223.47,'14:28:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (321,416,96,15639.2,'06:4:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (322,359,301,3357.94,'11:58:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (323,377,346,1510.82,'08:26:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (324,2,263,13657.07,'04:44:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (325,520,239,7440.59,'23:53:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (326,279,121,9192.21,'20:4:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (327,80,421,15495.56,'19:4:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (328,546,471,2632.9,'10:28:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (329,468,489,820.42,'12:54:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (330,354,500,8706.85,'21:55:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (331,355,124,11855.25,'08:10:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (332,365,82,8788.32,'05:27:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (333,326,438,6234.42,'06:50:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (334,371,274,2075.16,'19:28:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (335,426,136,14117.28,'13:15:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (336,17,91,3138.41,'21:17:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (337,444,107,15961.55,'20:43:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (338,556,479,2039.61,'01:38:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (339,325,51,11769.97,'01:18:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (340,10,547,20278.96,'02:12:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (341,305,432,7128.51,'14:3:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (342,556,390,7888.83,'22:36:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (343,382,270,6702.39,'02:2:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (344,160,398,13612.77,'06:4:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (345,362,506,7500.39,'11:49:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (346,268,526,5460.32,'23:10:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (347,185,281,2424.92,'21:22:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (348,241,175,1998.54,'09:50:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (349,332,123,11360.37,'11:57:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (350,119,83,1640.92,'12:58:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (351,181,418,14048.75,'15:39:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (352,159,267,4436.63,'12:45:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (353,416,246,9302.04,'08:25:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (354,150,450,7823.31,'16:46:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (355,370,368,44.44,'05:17:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (356,31,360,11490.97,'06:33:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (357,24,28,178.67,'15:50:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (358,264,57,7406.99,'14:17:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (359,282,267,449.14,'03:15:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (360,488,453,1458.82,'11:49:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (361,528,398,7603.78,'01:27:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (362,273,188,3282.67,'15:24:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (363,194,251,2788.02,'12:51:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (364,393,75,11905.74,'01:36:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (365,447,439,163.5,'02:17:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (366,206,377,8041.26,'08:57:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (367,288,85,7082.43,'23:24:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (368,283,103,10227.83,'11:37:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (369,362,315,2010.67,'20:2:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (370,261,16,10873.31,'16:39:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (371,276,310,1916.87,'18:25:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (372,40,122,3508.99,'22:3:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (373,44,375,10673.26,'07:10:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (374,78,365,5959.11,'02:40:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (375,360,333,1418.87,'13:17:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (376,216,472,5752.9,'12:18:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (377,177,300,7356.1,'17:37:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (378,517,533,623.84,'12:46:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (379,487,143,9582.21,'04:9:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (380,143,354,4250.95,'20:24:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (381,236,197,968.41,'01:20:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (382,51,342,6884.44,'08:19:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (383,296,454,6850.57,'23:15:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (384,60,2,3410.59,'11:49:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (385,11,51,2089.6,'23:35:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (386,195,158,983.47,'12:47:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (387,123,499,12179.13,'11:29:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (388,71,330,12465.14,'13:23:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (389,372,447,1836.32,'09:45:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (390,59,334,5775.37,'04:28:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (391,341,8,19841.2,'21:27:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (392,156,347,9890.78,'13:37:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (393,387,316,2685.04,'03:39:00',3);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (394,92,366,10230.06,'18:9:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (395,533,212,7649.2,'23:25:00',4);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (396,134,393,14220.18,'01:50:00',5);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (397,541,180,13273.86,'15:35:00',2);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (398,458,551,2919.71,'09:8:00',1);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (399,118,426,7912.14,'21:48:00',6);
INSERT INTO info (info_id, polaziste, odrediste, cijena, trajanje, vlak_id) VALUES (400,79,39,1944.67,'15:21:00',5);
